spider_dt,auctionEnd_d,name,category,condition,price,est_price,bids,views,state,photoUrl,link
12.01.2022 00:29:16,02-12-2021, zaświadczenie,Polska,III,14,20,2,209,zakończona,https://eauctions/211202/details/171235/Polska-zaswiadczenie-1948,https://wcn.pl/eauctions/211202/details/171235/Polska-zaswiadczenie-1948
12.01.2022 00:29:16,14-10-2021, Юсупов Б. С. – Монеты Росстйской Империи ,wydawnictwa zagraniczne,I/I-,145,60,7,168,zakończona,https://eauctions/211014/details/170052/wydawnictwa-zagraniczne-2004,https://wcn.pl/eauctions/211014/details/170052/wydawnictwa-zagraniczne-2004
12.01.2022 00:29:16,23-12-2021, Kurpiewski Janusz – Katalog monet polskich 1506-1573 (Zygmunt I Stary,wydawnictwa polskie,I,60,40,5,64,zakończona,https://eauctions/211223/details/174626/wydawnictwa-polskie-Kurpiewski-Janusz-Katalog-monet-polskich-1506-1573-Zygmunt-I-Stary-Zyg,https://wcn.pl/eauctions/211223/details/174626/wydawnictwa-polskie-Kurpiewski-Janusz-Katalog-monet-polskich-1506-1573-Zygmunt-I-Stary-Zyg
12.01.2022 00:29:16,09-12-2021, Szwagrzyk Józef Andrzej – Pieniądz na ziemiach polskich X–XX w.,wydawnictwa polskie,II+,55,50,5,98,zakończona,https://eauctions/211209/details/173646/wydawnictwa-polskie-Szwagrzyk-Jozef-Andrzej-Pieniadz-na-ziemiach-polskich-XXX-w-I-wydanie,https://wcn.pl/eauctions/211209/details/173646/wydawnictwa-polskie-Szwagrzyk-Jozef-Andrzej-Pieniadz-na-ziemiach-polskich-XXX-w-I-wydanie
12.01.2022 00:29:16,25-11-2021, Parchimowicz Janusz – Monety Polskie tom 1: 1545–1586,wydawnictwa polskie,I/I-,370,100,6,151,zakończona,https://eauctions/211125/details/172651/wydawnictwa-polskie-Parchimowicz-Janusz-Monety-Polskie-tom-1-15451586-16331864-wydanie-,https://wcn.pl/eauctions/211125/details/172651/wydawnictwa-polskie-Parchimowicz-Janusz-Monety-Polskie-tom-1-15451586-16331864-wydanie-
12.01.2022 00:29:16,16-12-2021, zestaw 6 czeków Banku Handlowego w Warszawie (oddział w Tłomackie),Polska,II/IV,155,60,6,171,zakończona,https://eauctions/211216/details/174072/Polska-zestaw-6-czekow-Banku-Handlowego-w-Warszawie-oddzial-w-Tlomackie,https://wcn.pl/eauctions/211216/details/174072/Polska-zestaw-6-czekow-Banku-Handlowego-w-Warszawie-oddzial-w-Tlomackie
12.01.2022 00:29:17,04-11-2021, świadectwo Żołnierskiej Szkoły Początkowej,Polska,III,270,50,7,392,zakończona,https://eauctions/211104/details/171231/Polska-swiadectwo-Zolnierskiej-Szkoly-Poczatkowej-1932,https://wcn.pl/eauctions/211104/details/171231/Polska-swiadectwo-Zolnierskiej-Szkoly-Poczatkowej-1932
12.01.2022 00:29:17,07-10-2021, 50 akcji po 1.000 marek polskich = 50.000 marek polskich,Polska,III+,20,30,2,67,zakończona,https://eauctions/211007/details/169729/Polska-50-akcji-po-1000-marek-polskich-50000-marek-polskich-20061923,https://wcn.pl/eauctions/211007/details/169729/Polska-50-akcji-po-1000-marek-polskich-50000-marek-polskich-20061923
12.01.2022 00:29:17,11-11-2021, Kopicki Edmund – Monety Wielkiego Księstwa Litewskiego 1387–1707,wydawnictwa polskie,I,130,80,6,116,zakończona,https://eauctions/211111/details/171750/wydawnictwa-polskie-Kopicki-Edmund-Monety-Wielkiego-Ksiestwa-Litewskiego-13871707-Jozef-Ty,https://wcn.pl/eauctions/211111/details/171750/wydawnictwa-polskie-Kopicki-Edmund-Monety-Wielkiego-Ksiestwa-Litewskiego-13871707-Jozef-Ty
12.01.2022 00:29:17,21-10-2021, 3 8/10 % obligacja na 150 rubli = 400 franków,Rosja,III,28,30,4,99,zakończona,https://eauctions/211021/details/170324/Rosja-3-810-obligacja-na-150-rubli-400-frankow-1898,https://wcn.pl/eauctions/211021/details/170324/Rosja-3-810-obligacja-na-150-rubli-400-frankow-1898
12.01.2022 00:29:17,16-09-2021, Męclewska Marta – Kawalerowie i statuty Orderu Orła Białego 1705–2008,wydawnictwa polskie,I,0,30,0,65,zakończona,https://eauctions/210916/details/168572/wydawnictwa-polskie-Meclewska-Marta-Kawalerowie-i-statuty-Orderu-Orla-Bialego-17052008-War,https://wcn.pl/eauctions/210916/details/168572/wydawnictwa-polskie-Meclewska-Marta-Kawalerowie-i-statuty-Orderu-Orla-Bialego-17052008-War
12.01.2022 00:29:17,18-11-2021, 20 marek polskich,Polska,IV,330,100,10,190,zakończona,https://eauctions/211118/details/172169/Polska-20-marek-polskich-9121916,https://wcn.pl/eauctions/211118/details/172169/Polska-20-marek-polskich-9121916
12.01.2022 00:29:17,30-09-2021, 100 yuanów,Chiny,I,6600,7500,3,249,zakończona,https://eauctions/210930/details/169312/Chiny-100-yuanow-1989,https://wcn.pl/eauctions/210930/details/169312/Chiny-100-yuanow-1989
12.01.2022 00:29:17,23-09-2021, 1 akcja na 2.500 marek polskich na okaziciela (H. Hinter),Polska,II,310,150,5,123,zakończona,https://eauctions/210923/details/168890/Polska-1-akcja-na-2500-marek-polskich-na-okaziciela-H-Hinter-16061923,https://wcn.pl/eauctions/210923/details/168890/Polska-1-akcja-na-2500-marek-polskich-na-okaziciela-H-Hinter-16061923
12.01.2022 00:29:17,09-09-2021, 1.000 marek polskich,Polska,III,125,80,6,114,zakończona,https://eauctions/210909/details/168049/Polska-1000-marek-polskich-17051919,https://wcn.pl/eauctions/210909/details/168049/Polska-1000-marek-polskich-17051919
12.01.2022 00:29:17,28-10-2021, Joseph Lepczyk,literatura numizmatyczna,I-,125,150,4,127,zakończona,https://eauctions/211028/details/170735/literatura-numizmatyczna-Joseph-Lepczyk-Auction-58-featuring-the-University-of-Michigan-Collection,https://wcn.pl/eauctions/211028/details/170735/literatura-numizmatyczna-Joseph-Lepczyk-Auction-58-featuring-the-University-of-Michigan-Collection
12.01.2022 00:29:17,30-12-2021, 1 korona na wełnę dla wojsk polskich,Polska,I,340,120,12,358,zakończona,https://eauctions/211230/details/175039/Polska-1-korona-na-welne-dla-wojsk-polskich-1914,https://wcn.pl/eauctions/211230/details/175039/Polska-1-korona-na-welne-dla-wojsk-polskich-1914
12.01.2022 00:29:17,02-12-2021, 50 złotych,Polska,III,3200,2000,16,346,zakończona,https://eauctions/211202/details/173043/Polska-50-zlotych-8061794,https://wcn.pl/eauctions/211202/details/173043/Polska-50-zlotych-8061794
12.01.2022 00:29:17,14-10-2021, Каталог-справочник Золотые монеты периода правления Николая II,wydawnictwa zagraniczne,I,270,100,10,379,zakończona,https://eauctions/211014/details/170053/wydawnictwa-zagraniczne---II-2019-ISBN,https://wcn.pl/eauctions/211014/details/170053/wydawnictwa-zagraniczne---II-2019-ISBN
12.01.2022 00:29:17,23-12-2021, Kamiński Czesław,wydawnictwa polskie,II+,22,25,2,58,zakończona,https://eauctions/211223/details/174627/wydawnictwa-polskie-Kaminski-Czeslaw-Kopicki-Edmund-Katalog-monet-polskich-1764-1864-Warsz,https://wcn.pl/eauctions/211223/details/174627/wydawnictwa-polskie-Kaminski-Czeslaw-Kopicki-Edmund-Katalog-monet-polskich-1764-1864-Warsz
12.01.2022 00:29:17,09-12-2021, Kurpiewski Janusz – Katalog monet polskich 1506-1573 (Zygmunt I Stary,wydawnictwa polskie,I,42,40,4,94,zakończona,https://eauctions/211209/details/173647/wydawnictwa-polskie-Kurpiewski-Janusz-Katalog-monet-polskich-1506-1573-Zygmunt-I-Stary-Zyg,https://wcn.pl/eauctions/211209/details/173647/wydawnictwa-polskie-Kurpiewski-Janusz-Katalog-monet-polskich-1506-1573-Zygmunt-I-Stary-Zyg
12.01.2022 00:29:17,25-11-2021, Davenport John S. – European Crowns 1700–1800,wydawnictwa zagraniczne,I-,135,100,5,95,zakończona,https://eauctions/211125/details/172652/wydawnictwa-zagraniczne-Davenport-John-S-European-Crowns-17001800-London-1964,https://wcn.pl/eauctions/211125/details/172652/wydawnictwa-zagraniczne-Davenport-John-S-European-Crowns-17001800-London-1964
12.01.2022 00:29:17,16-12-2021, obligacja pożyczki dolarowej wartości 5 dolarów = 44.57 złotego,Rzeczpospolita Polska (1918–1939),I/I-,145,20,5,124,zakończona,https://eauctions/211216/details/174073/Rzeczpospolita-Polska-19181939-obligacja-pozyczki-dolarowej-wartosci-5-dolarow-4457-zlotego-1021931,https://wcn.pl/eauctions/211216/details/174073/Rzeczpospolita-Polska-19181939-obligacja-pozyczki-dolarowej-wartosci-5-dolarow-4457-zlotego-1021931
12.01.2022 00:29:17,04-11-2021, świadectwo Żołnierskiej Szkoły Początkowej,Polska,III/IV,80,50,8,175,zakończona,https://eauctions/211104/details/171232/Polska-swiadectwo-Zolnierskiej-Szkoly-Poczatkowej-1932,https://wcn.pl/eauctions/211104/details/171232/Polska-swiadectwo-Zolnierskiej-Szkoly-Poczatkowej-1932
12.01.2022 00:29:17,07-10-2021, kwit premjowy nr. 2 na 121 złotych i 77 groszy,Polska,III,20,20,3,128,zakończona,https://eauctions/211007/details/169730/Polska-kwit-premjowy-nr-2-na-121-zlotych-i-77-groszy,https://wcn.pl/eauctions/211007/details/169730/Polska-kwit-premjowy-nr-2-na-121-zlotych-i-77-groszy
12.01.2022 00:29:17,11-11-2021, Marian Gumowski - Bibliografia Numizmatyki Polskiej,wydawnictwa polskie,I-/II+,115,70,5,121,zakończona,https://eauctions/211111/details/171751/wydawnictwa-polskie-Marian-Gumowski---Bibliografia-Numizmatyki-Polskiej,https://wcn.pl/eauctions/211111/details/171751/wydawnictwa-polskie-Marian-Gumowski---Bibliografia-Numizmatyki-Polskiej
12.01.2022 00:29:17,21-10-2021, obligacja premiowa na 10 franków w złocie,Serbia,III+,32,25,5,99,zakończona,https://eauctions/211021/details/170325/Serbia-obligacja-premiowa-na-10-frankow-w-zlocie-315-lipca-1888,https://wcn.pl/eauctions/211021/details/170325/Serbia-obligacja-premiowa-na-10-frankow-w-zlocie-315-lipca-1888
12.01.2022 00:29:17,16-09-2021, Postuła Wojciech – Tobie Polsko. Polska Biżuteria Patriotyczna 1860-1918 i..,wydawnictwa polskie,I,230,200,5,125,zakończona,https://eauctions/210916/details/168573/wydawnictwa-polskie-Postula-Wojciech-Tobie-Polsko-Polska-Bizuteria-Patriotyczna-1860-1918-i,https://wcn.pl/eauctions/210916/details/168573/wydawnictwa-polskie-Postula-Wojciech-Tobie-Polsko-Polska-Bizuteria-Patriotyczna-1860-1918-i
12.01.2022 00:29:17,18-11-2021, 100 marek polskich,Polska,III-,250,120,8,173,zakończona,https://eauctions/211118/details/172170/Polska-100-marek-polskich-15021919,https://wcn.pl/eauctions/211118/details/172170/Polska-100-marek-polskich-15021919
12.01.2022 00:29:17,30-09-2021, 100 yuanów,Chiny,I,6600,7500,2,177,zakończona,https://eauctions/210930/details/169313/Chiny-100-yuanow-1989,https://wcn.pl/eauctions/210930/details/169313/Chiny-100-yuanow-1989
12.01.2022 00:29:17,23-09-2021, 4 1/2 % list zastawny na 100 złotych w złocie,Polska,II,55,25,4,93,zakończona,https://eauctions/210923/details/168891/Polska-4-12-list-zastawny-na-100-zlotych-w-zlocie-18041929,https://wcn.pl/eauctions/210923/details/168891/Polska-4-12-list-zastawny-na-100-zlotych-w-zlocie-18041929
12.01.2022 00:29:17,09-09-2021, 1.000 marek polskich,Polska,IV-,65,40,5,95,zakończona,https://eauctions/210909/details/168050/Polska-1000-marek-polskich-17051919,https://wcn.pl/eauctions/210909/details/168050/Polska-1000-marek-polskich-17051919
12.01.2022 00:29:17,28-10-2021, Glendining’s,literatura numizmatyczna,I/I-,90,120,3,93,zakończona,https://eauctions/211028/details/170736/literatura-numizmatyczna-Glendinings-Polish-Historical-Medallions-and-Coins-The-Andrew-C-Zabris,https://wcn.pl/eauctions/211028/details/170736/literatura-numizmatyczna-Glendinings-Polish-Historical-Medallions-and-Coins-The-Andrew-C-Zabris
12.01.2022 00:29:17,30-12-2021, 50 fenigów,Prusy Zachodnie,I-,100,70,9,110,zakończona,https://eauctions/211230/details/175040/Prusy-Zachodnie-50-fenigow-15041919,https://wcn.pl/eauctions/211230/details/175040/Prusy-Zachodnie-50-fenigow-15041919
12.01.2022 00:29:17,02-12-2021, 4 złote polskie,Polska,III+,620,300,10,149,zakończona,https://eauctions/211202/details/173044/Polska-4-zlote-polskie-4091794,https://wcn.pl/eauctions/211202/details/173044/Polska-4-zlote-polskie-4091794
12.01.2022 00:29:17,14-10-2021, Sarosiek Jacek – Banknoty Getta Łódzkiego 1940-1944,wydawnictwa polskie,I,410,150,6,192,zakończona,https://eauctions/211014/details/170054/wydawnictwa-polskie-Sarosiek-Jacek-Banknoty-Getta-Lodzkiego-1940-1944-Bialystok-2012-ISBN-,https://wcn.pl/eauctions/211014/details/170054/wydawnictwa-polskie-Sarosiek-Jacek-Banknoty-Getta-Lodzkiego-1940-1944-Bialystok-2012-ISBN-
12.01.2022 00:29:17,23-12-2021, Dylewski Adam – Historia pieniądza na ziemiach polskich,wydawnictwa polskie,I/II,165,100,6,128,zakończona,https://eauctions/211223/details/174628/wydawnictwa-polskie-Dylewski-Adam-Historia-pieniadza-na-ziemiach-polskich-Warszawa-2012-IS,https://wcn.pl/eauctions/211223/details/174628/wydawnictwa-polskie-Dylewski-Adam-Historia-pieniadza-na-ziemiach-polskich-Warszawa-2012-IS
12.01.2022 00:29:17,09-12-2021, Kamiński Czesław,wydawnictwa polskie,II+,38,25,5,97,zakończona,https://eauctions/211209/details/173648/wydawnictwa-polskie-Kaminski-Czeslaw-Kurpiewski-Janusz-Katalog-monet-polskich-1649-1696-Wa,https://wcn.pl/eauctions/211209/details/173648/wydawnictwa-polskie-Kaminski-Czeslaw-Kurpiewski-Janusz-Katalog-monet-polskich-1649-1696-Wa
12.01.2022 00:29:17,25-11-2021, Skowronek Stefan – Imperial Alexandrian Coins,wydawnictwa polskie,I/I-,12,20,1,60,zakończona,https://eauctions/211125/details/172653/wydawnictwa-polskie-Skowronek-Stefan-Imperial-Alexandrian-Coins-Krakow-1998-ISBN-8387312169,https://wcn.pl/eauctions/211125/details/172653/wydawnictwa-polskie-Skowronek-Stefan-Imperial-Alexandrian-Coins-Krakow-1998-ISBN-8387312169
12.01.2022 00:29:17,16-12-2021, obligacja 6% na 50 złotych w złocie,Rzeczpospolita Polska (1918–1939),II-,14,20,2,75,zakończona,https://eauctions/211216/details/174074/Rzeczpospolita-Polska-19181939-obligacja-6-na-50-zlotych-w-zlocie-2011934,https://wcn.pl/eauctions/211216/details/174074/Rzeczpospolita-Polska-19181939-obligacja-6-na-50-zlotych-w-zlocie-2011934
12.01.2022 00:29:17,04-11-2021, świadectwo ukończenia Szkoły Podoficerskiej 6 Pułku Artylerii Ciężkiej,Polska,III,350,100,11,278,zakończona,https://eauctions/211104/details/171233/Polska-swiadectwo-ukonczenia-Szkoly-Podoficerskiej-6-Pulku-Artylerii-Ciezkiej-1936,https://wcn.pl/eauctions/211104/details/171233/Polska-swiadectwo-ukonczenia-Szkoly-Podoficerskiej-6-Pulku-Artylerii-Ciezkiej-1936
12.01.2022 00:29:17,07-10-2021, blankiet bonu na 20 groszy,Polska,III+,75,50,5,142,zakończona,https://eauctions/211007/details/169731/Polska-blankiet-bonu-na-20-groszy-186,https://wcn.pl/eauctions/211007/details/169731/Polska-blankiet-bonu-na-20-groszy-186
12.01.2022 00:29:17,11-11-2021, Marian Gumowski – Studja nad gdańską sztuką medaljerską XVII w.,wydawnictwa polskie,II+,95,40,5,98,zakończona,https://eauctions/211111/details/171752/wydawnictwa-polskie-Marian-Gumowski-Studja-nad-gdanska-sztuka-medaljerska-XVII-w,https://wcn.pl/eauctions/211111/details/171752/wydawnictwa-polskie-Marian-Gumowski-Studja-nad-gdanska-sztuka-medaljerska-XVII-w
12.01.2022 00:29:17,21-10-2021, Czesław Miłczak - Banknoty polskie i wzory,wydawnictwa polskie,I,800,400,11,385,zakończona,https://eauctions/211021/details/170326/wydawnictwa-polskie-Czeslaw-Milczak---Banknoty-polskie-i-wzory-tomy-1-i-2,https://wcn.pl/eauctions/211021/details/170326/wydawnictwa-polskie-Czeslaw-Milczak---Banknoty-polskie-i-wzory-tomy-1-i-2
12.01.2022 00:29:17,16-09-2021, Comte Emeric Hutten-Czapski - Catalogue de la Collection des Medailles et ..,wydawnictwa polskie,I,190,200,3,95,zakończona,https://eauctions/210916/details/168574/wydawnictwa-polskie-Comte-Emeric-Hutten-Czapski---Catalogue-de-la-Collection-des-Medailles-et-,https://wcn.pl/eauctions/210916/details/168574/wydawnictwa-polskie-Comte-Emeric-Hutten-Czapski---Catalogue-de-la-Collection-des-Medailles-et-
12.01.2022 00:29:17,18-11-2021, 1 marka polska,Polska,II+,105,60,7,131,zakończona,https://eauctions/211118/details/172171/Polska-1-marka-polska-17051919,https://wcn.pl/eauctions/211118/details/172171/Polska-1-marka-polska-17051919
12.01.2022 00:29:17,30-09-2021, dukat,Niderlandy,III,1500,1400,9,254,zakończona,https://eauctions/210930/details/169314/Niderlandy-dukat-1633,https://wcn.pl/eauctions/210930/details/169314/Niderlandy-dukat-1633
12.01.2022 00:29:17,23-09-2021, zestaw: akcja na 100 złotych + 2 niemieckie kupony,Polska,III+,22,30,3,87,zakończona,https://eauctions/210923/details/168892/Polska-zestaw-akcja-na-100-zlotych-2-niemieckie-kupony-1930,https://wcn.pl/eauctions/210923/details/168892/Polska-zestaw-akcja-na-100-zlotych-2-niemieckie-kupony-1930
12.01.2022 00:29:17,09-09-2021, 1.000 marek polskich,Polska,III-,120,70,5,89,zakończona,https://eauctions/210909/details/168051/Polska-1000-marek-polskich-17051919,https://wcn.pl/eauctions/210909/details/168051/Polska-1000-marek-polskich-17051919
12.01.2022 00:29:17,28-10-2021, Schweizerischer Bankverein,literatura numizmatyczna,II,60,100,1,85,zakończona,https://eauctions/211028/details/170737/literatura-numizmatyczna-Schweizerischer-Bankverein-Gold--und-Silbermnzen-Auktion-17-Basel-270,https://wcn.pl/eauctions/211028/details/170737/literatura-numizmatyczna-Schweizerischer-Bankverein-Gold--und-Silbermnzen-Auktion-17-Basel-270
12.01.2022 00:29:17,30-12-2021, 1/2 marki,Polska,I,290,200,13,141,zakończona,https://eauctions/211230/details/175041/Polska-12-marki-4041918,https://wcn.pl/eauctions/211230/details/175041/Polska-12-marki-4041918
12.01.2022 00:29:17,02-12-2021, 4 złote polskie,Polska,II,700,350,12,172,zakończona,https://eauctions/211202/details/173045/Polska-4-zlote-polskie-4091794,https://wcn.pl/eauctions/211202/details/173045/Polska-4-zlote-polskie-4091794
12.01.2022 00:29:17,14-10-2021, Więcek Adam – Jan Filip Holzhaeusser (1741-1792) nadworny medalier króla S..,wydawnictwa polskie,I,55,50,4,102,zakończona,https://eauctions/211014/details/170055/wydawnictwa-polskie-Wiecek-Adam-Jan-Filip-Holzhaeusser-1741-1792-nadworny-medalier-krola-S,https://wcn.pl/eauctions/211014/details/170055/wydawnictwa-polskie-Wiecek-Adam-Jan-Filip-Holzhaeusser-1741-1792-nadworny-medalier-krola-S
12.01.2022 00:29:18,23-12-2021, Comte Emeric Hutten-Czapski - Catalogue de la Collection des Medailles et ..,wydawnictwa polskie,I,190,200,3,69,zakończona,https://eauctions/211223/details/174629/wydawnictwa-polskie-Comte-Emeric-Hutten-Czapski---Catalogue-de-la-Collection-des-Medailles-et-,https://wcn.pl/eauctions/211223/details/174629/wydawnictwa-polskie-Comte-Emeric-Hutten-Czapski---Catalogue-de-la-Collection-des-Medailles-et-
12.01.2022 00:29:18,09-12-2021, Kamiński Czesław,wydawnictwa polskie,I-,16,20,3,57,zakończona,https://eauctions/211209/details/173649/wydawnictwa-polskie-Kaminski-Czeslaw-Zukowski-Jerzy-Katalog-monet-polskich-1697-1763-epoka,https://wcn.pl/eauctions/211209/details/173649/wydawnictwa-polskie-Kaminski-Czeslaw-Zukowski-Jerzy-Katalog-monet-polskich-1697-1763-epoka
12.01.2022 00:29:18,25-11-2021, Reece Richard,wydawnictwa zagraniczne,II+,36,30,7,154,zakończona,https://eauctions/211125/details/172654/wydawnictwa-zagraniczne-Reece-Richard-James-Simon-Identifying-Roman-Coins-A-practical-guide-to,https://wcn.pl/eauctions/211125/details/172654/wydawnictwa-zagraniczne-Reece-Richard-James-Simon-Identifying-Roman-Coins-A-practical-guide-to
12.01.2022 00:29:18,16-12-2021, obligacja wartości imiennej 2.000 złotych,Polska powojenna (1944–1952),III+,14,20,2,57,zakończona,https://eauctions/211216/details/174075/Polska-powojenna-19441952-obligacja-wartosci-imiennej-2000-zlotych-15041946,https://wcn.pl/eauctions/211216/details/174075/Polska-powojenna-19441952-obligacja-wartosci-imiennej-2000-zlotych-15041946
12.01.2022 00:29:18,04-11-2021, świadectwo ukończenia Szkoły Podoficerskiej 1 Pułku Artylerii Ciężkiej,Polska,III/IV,185,75,10,197,zakończona,https://eauctions/211104/details/171234/Polska-swiadectwo-ukonczenia-Szkoly-Podoficerskiej-1-Pulku-Artylerii-Ciezkiej-1933,https://wcn.pl/eauctions/211104/details/171234/Polska-swiadectwo-ukonczenia-Szkoly-Podoficerskiej-1-Pulku-Artylerii-Ciezkiej-1933
12.01.2022 00:29:18,07-10-2021, kwit na 15 kopiejek srebrem,Polska,I-,135,60,9,192,zakończona,https://eauctions/211007/details/169732/Polska-kwit-na-15-kopiejek-srebrem-1861,https://wcn.pl/eauctions/211007/details/169732/Polska-kwit-na-15-kopiejek-srebrem-1861
12.01.2022 00:29:18,11-11-2021, Więcek Adam – Jan Filip Holzhaeusser (1741-1792) nadworny medalier króla S..,wydawnictwa polskie,I,60,50,3,84,zakończona,https://eauctions/211111/details/171753/wydawnictwa-polskie-Wiecek-Adam-Jan-Filip-Holzhaeusser-1741-1792-nadworny-medalier-krola-S,https://wcn.pl/eauctions/211111/details/171753/wydawnictwa-polskie-Wiecek-Adam-Jan-Filip-Holzhaeusser-1741-1792-nadworny-medalier-krola-S
